Order No.,Tracking No,Carrier Name,Booked From,Booked Date,Delivered At,Deliver Date,Status Now
1918929,ZD6721979,First Flight,delhi,30-Nov-2012,hissar,1-Dec-2012,Delivered
1918995,T47294591,First Flight,tiruppur,29-Nov-2012,jamshedpur,3-Dec-2012,Delivered
1919123,LD3492214,First Flight,delhi,30-Nov-2012,raipur,3-Dec-2012,Delivered
1919131,ZD6721986,First Flight,delhi,30-Nov-2012,muzzafarpur,--,In Transit[Contact]
1919205,ZD6715834,First Flight,delhi,1-Dec-2012,kanpur,3-Dec-2012,Pending
1919240,LD3492305,First Flight,delhi,30-Nov-2012,bangalore,3-Dec-2012,Pending
1919281,ZD6721727,First Flight,delhi,30-Nov-2012,noida,1-Dec-2012,Delivered
1919413,ZD6719987,First Flight,delhi,30-Nov-2012,allahabad,3-Dec-2012,Pending
1919420,ZD6721980,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1919606,ZD6719890,First Flight,delhi,30-Nov-2012,noida,--,In Transit[Contact]
1920356,LD3492322,First Flight,delhi,1-Dec-2012,shimla,--,In Transit[Contact]
1920371,LD3492323,First Flight,delhi,1-Dec-2012,shimla,--,In Transit[Contact]
1920503,LD3438653,First Flight,delhi,30-Nov-2012,pathanamthitta,--,In Transit[Contact]
1920564,ZD6721987,First Flight,delhi,30-Nov-2012,bangalore,--,In Transit[Contact]
1920620,ZD6721988,First Flight,delhi,30-Nov-2012,noida,--,In Transit[Contact]
1920841,T47294592,First Flight,tiruppur,29-Nov-2012,guwahati,--,In Transit[Contact]
1920944,ZD6721981,First Flight,delhi,30-Nov-2012,delhi,30-Nov-2012,Delivered
1920971,LD3492331,First Flight,delhi,30-Nov-2012,mumbai,--,In Transit[Contact]
1921014,ZD6721936,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1921037,ZD6721751,First Flight,delhi,30-Nov-2012,mumbai,--,In Transit[Contact]
1921051,LD3492304,First Flight,delhi,30-Nov-2012,goa,--,In Transit[Contact]
1921056,LD3492332,First Flight,delhi,30-Nov-2012,mumbai,3-Dec-2012,Pending
1921070,ZD6721958,First Flight,delhi,30-Nov-2012,mumbai,1-Dec-2012,Delivered
1921078,LD3492306,First Flight,delhi,30-Nov-2012,chennai,3-Dec-2012,Delivered
1921091,LD3492333,First Flight,delhi,30-Nov-2012,delhi,4-Dec-2012,Delivered
1921129,LD3492288,First Flight,delhi,30-Nov-2012,hyderabad,3-Dec-2012,Delivered
1921130,ZD6721741,First Flight,delhi,30-Nov-2012,chandigarh,--,In Transit[Contact]
1921151,ZD6721937,First Flight,delhi,30-Nov-2012,chennai,--,In Transit[Contact]
1921176,LD3492312,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1921221,LD3492324,First Flight,delhi,1-Dec-2012,gwalior,3-Dec-2012,Pending
1921241,ZD6721742,First Flight,delhi,30-Nov-2012,mohali,--,In Transit[Contact]
1921243,ZD6721975,First Flight,delhi,30-Nov-2012,bhillai,--,In Transit[Contact]
1921269,ZD6721743,First Flight,delhi,1-Dec-2012,bhopal,--,In Transit[Contact]
1921284,LD3492307,First Flight,delhi,30-Nov-2012,jaipur,4-Dec-2012,Pending
1921297,ZD6719301,First Flight,delhi,30-Nov-2012,chandigarh,3-Dec-2012,Delivered
1921303,LD3492308,First Flight,delhi,30-Nov-2012,jaipur,4-Dec-2012,Pending
1921324,ZD6720718,First Flight,delhi,30-Nov-2012,bolangir,--,In Transit[Contact]
1921354,ZD6720719,First Flight,delhi,30-Nov-2012,nawada,--,In Transit[Contact]
1921394,ZD6720720,First Flight,delhi,1-Dec-2012,daltonganj,--,In Transit[Contact]
1921418,ZD6720721,First Flight,delhi,30-Nov-2012,dharmapuri,3-Dec-2012,Pending
1921430,ZD6720722,First Flight,delhi,30-Nov-2012,bolangir,--,In Transit[Contact]
1921494,ZD6721976,First Flight,delhi,30-Nov-2012,bangalore,3-Dec-2012,Delivered
1921527,ZD6720723,First Flight,delhi,30-Nov-2012,bolangir,--,In Transit[Contact]
1921567,ZD6720724,First Flight,delhi,30-Nov-2012,bhopal,3-Dec-2012,Delivered
1921580,LD3492313,First Flight,delhi,30-Nov-2012,baroda / vadodara,--,In Transit[Contact]
1921601,ZD6720725,First Flight,delhi,30-Nov-2012,karur,--,In Transit[Contact]
1921611,ZD6720726,First Flight,delhi,30-Nov-2012,indore,3-Dec-2012,Pending
1921625,ZD6719302,First Flight,delhi,1-Dec-2012,auraiya,--,In Transit[Contact]
1921666,ZD6720727,First Flight,delhi,30-Nov-2012,latur,--,In Transit[Contact]
1921704,ZD6719304,First Flight,delhi,1-Dec-2012,fatehpur,--,In Transit[Contact]
1921708,ZD6720728,First Flight,delhi,3-Dec-2012,bhillai,--,In Transit[Contact]
1921760,ZD6719305,First Flight,delhi,30-Nov-2012,jaipur,--,In Transit[Contact]
1921813,ZD6720729,First Flight,delhi,30-Nov-2012,raipur,--,In Transit[Contact]
1921998,ZD6720730,First Flight,delhi,30-Nov-2012,bhopal,3-Dec-2012,Pending
1922000,ZD6720731,First Flight,delhi,1-Dec-2012,hyderabad,--,In Transit[Contact]
1922030,ZD6720732,First Flight,delhi,30-Nov-2012,latur,--,In Transit[Contact]
1922032,ZD6720733,First Flight,delhi,30-Nov-2012,raipur,--,In Transit[Contact]
1922088,ZD6720734,First Flight,delhi,30-Nov-2012,chittoor,3-Dec-2012,Delivered
1922098,ZD6719309,First Flight,delhi,30-Nov-2012,rudrapur,3-Dec-2012,Pending
1922292,ZD6719310,First Flight,delhi,30-Nov-2012,jaipur,1-Dec-2012,Pending
1922367,ZD6720164,First Flight,delhi,30-Nov-2012,badaun,3-Dec-2012,Pending
1922451,ZD6720169,First Flight,delhi,30-Nov-2012,aligarh,3-Dec-2012,Delivered
1922562,LD3492286,First Flight,delhi,30-Nov-2012,bijapur,3-Dec-2012,Pending
1922579,ZD6720735,First Flight,delhi,1-Dec-2012,aurangabad,3-Dec-2012,Pending
1922584,ZD6721732,First Flight,delhi,30-Nov-2012,noida,1-Dec-2012,Delivered
1922624,ZD6720170,First Flight,delhi,30-Nov-2012,jaipur,1-Dec-2012,Pending
1922626,ZD6721959,First Flight,delhi,30-Nov-2012,gurgaon,1-Dec-2012,Delivered
1922658,ZD6720736,First Flight,delhi,30-Nov-2012,dahod,--,In Transit[Contact]
1922660,ZD6720737,First Flight,delhi,30-Nov-2012,delhi,--,In Transit[Contact]
1922676,ZD6721733,First Flight,delhi,30-Nov-2012,amritsar,3-Dec-2012,Delivered
1922698,ZD6720171,First Flight,delhi,1-Dec-2012,jodhpur,--,In Transit[Contact]
1922701,ZD6720172,First Flight,delhi,1-Dec-2012,kanpur,--,In Transit[Contact]
1922734,ZD6720738,First Flight,delhi,30-Nov-2012,baroda / vadodara,3-Dec-2012,Pending
1922750,LD3492325,First Flight,delhi,30-Nov-2012,adilabad,--,In Transit[Contact]
1922869,ZD6720739,First Flight,delhi,1-Dec-2012,dhanbad,--,In Transit[Contact]
1922946,ZD6721967,First Flight,delhi,30-Nov-2012,arakkonam,--,In Transit[Contact]
1922958,ZD6720173,First Flight,delhi,30-Nov-2012,badaun,3-Dec-2012,Delivered
1922972,ZD6721729,First Flight,delhi,30-Nov-2012,hissar,1-Dec-2012,Delivered
1923041,ZD6720740,First Flight,delhi,30-Nov-2012,ambala,--,In Transit[Contact]
1923153,ZD6720741,First Flight,delhi,30-Nov-2012,bhillai,--,In Transit[Contact]
1923188,ZD6720742,First Flight,delhi,1-Dec-2012,gwalior,--,In Transit[Contact]
1923228,ZD6720743,First Flight,delhi,30-Nov-2012,tenali,--,In Transit[Contact]
1923240,ZD6720744,First Flight,delhi,30-Nov-2012,raigarh,3-Dec-2012,Delivered
1923258,ZD6720745,First Flight,,,,,
1923259,ZD6720746,First Flight,delhi,1-Dec-2012,coimbatore,--,In Transit[Contact]
1923263,ZD6720176,First Flight,delhi,1-Dec-2012,varanasi,--,In Transit[Contact]
1923264,ZD6720177,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923273,ZD6720747,First Flight,delhi,30-Nov-2012,gwalior,3-Dec-2012,Pending
1923277,ZD6720178,First Flight,delhi,30-Nov-2012,panipet,3-Dec-2012,Delivered
1923284,ZD6720748,First Flight,,--,chennai,3-Dec-2012,Delivered
1923289,ZD6720749,First Flight,delhi,30-Nov-2012,bharuch,--,In Transit[Contact]
1923293,ZD6720750,First Flight,delhi,30-Nov-2012,hazaribagh,--,In Transit[Contact]
1923296,ZD6720751,First Flight,delhi,30-Nov-2012,nadiad,4-Dec-2012,Pending
1923302,ZD6720752,First Flight,delhi,30-Nov-2012,latur,--,In Transit[Contact]
1923303,ZD6720179,First Flight,delhi,30-Nov-2012,chandigarh,3-Dec-2012,Delivered
1923306,ZD6720753,First Flight,delhi,30-Nov-2012,patna,3-Dec-2012,Delivered
1923307,ZD6720180,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923308,ZD6720181,First Flight,delhi,30-Nov-2012,udaipur,--,In Transit[Contact]
1923317,ZD6720182,First Flight,delhi,30-Nov-2012,bikaner,--,In Transit[Contact]
1923318,ZD6720754,First Flight,delhi,30-Nov-2012,sivakasi,--,In Transit[Contact]
1923325,ZD6720755,First Flight,delhi,1-Dec-2012,jamnagar,3-Dec-2012,Delivered
1923326,ZD6720183,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923327,ZD6720184,First Flight,delhi,30-Nov-2012,yamuna nagar,--,In Transit[Contact]
1923331,ZD6720756,First Flight,delhi,30-Nov-2012,chennai,3-Dec-2012,Delivered
1923332,ZD6720757,First Flight,delhi,30-Nov-2012,sivakasi,--,In Transit[Contact]
1923336,ZD6720758,First Flight,delhi,30-Nov-2012,jabalpur,--,In Transit[Contact]
1923338,ZD6720185,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923340,ZD6720186,First Flight,delhi,30-Nov-2012,rudrapur,3-Dec-2012,Delivered
1923348,ZD6720187,First Flight,delhi,30-Nov-2012,panchkula,3-Dec-2012,Delivered
1923354,ZD6720759,First Flight,delhi,30-Nov-2012,guntur,--,In Transit[Contact]
1923359,ZD6720190,First Flight,delhi,1-Dec-2012,varanasi,3-Dec-2012,Delivered
1923365,ZD6720191,First Flight,delhi,1-Dec-2012,karnal,--,In Transit[Contact]
1923368,ZD6720760,First Flight,delhi,30-Nov-2012,tiruppur,3-Dec-2012,Delivered
1923379,ZD6720192,First Flight,delhi,30-Nov-2012,bikaner,--,In Transit[Contact]
1923382,ZD6720761,First Flight,delhi,30-Nov-2012,durg,--,In Transit[Contact]
1923388,ZD6720762,First Flight,delhi,30-Nov-2012,shillong,--,In Transit[Contact]
1923398,ZD6720763,First Flight,delhi,30-Nov-2012,patna,3-Dec-2012,Delivered
1923404,ZD6720195,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923411,ZD6720196,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923414,ZD6720197,First Flight,delhi,30-Nov-2012,bikaner,3-Dec-2012,Delivered
1923415,ZD6720764,First Flight,delhi,30-Nov-2012,ranchi,--,In Transit[Contact]
1923417,ZD6720765,First Flight,delhi,30-Nov-2012,muraina,--,In Transit[Contact]
1923427,ZD6720766,First Flight,delhi,30-Nov-2012,kovilpatti,--,In Transit[Contact]
1923428,ZD6720200,First Flight,delhi,30-Nov-2012,udaipur,3-Dec-2012,Pending
1923429,ZD6720767,First Flight,delhi,1-Dec-2012,bangalore,3-Dec-2012,Delivered
1923432,ZD6720768,First Flight,delhi,1-Dec-2012,tuticorin,--,In Transit[Contact]
1923433,ZD6720769,First Flight,delhi,30-Nov-2012,berhampur,--,In Transit[Contact]
1923439,ZD6720770,First Flight,,--,,3-Dec-2012,Pending
1923440,ZD6720771,First Flight,delhi,30-Nov-2012,hyderabad,3-Dec-2012,Delivered
1923448,ZD6720772,First Flight,delhi,30-Nov-2012,ranchi,--,In Transit[Contact]
1923451,ZD6720201,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923471,ZD6720203,First Flight,delhi,30-Nov-2012,mukatsar,--,In Transit[Contact]
1923479,ZD6720205,First Flight,delhi,30-Nov-2012,meerut,--,In Transit[Contact]
1923481,ZD6720206,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923483,ZD6720207,First Flight,delhi,30-Nov-2012,rudrapur,3-Dec-2012,Delivered
1923487,ZD6720208,First Flight,delhi,30-Nov-2012,udaipur,--,In Transit[Contact]
1923495,ZD6720773,First Flight,delhi,30-Nov-2012,nadiad,3-Dec-2012,Pending
1923496,ZD6720774,First Flight,delhi,30-Nov-2012,pune,3-Dec-2012,Delivered
1923507,ZD6720210,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923508,ZD6720775,First Flight,delhi,30-Nov-2012,eluru,--,In Transit[Contact]
1923511,ZD6720212,First Flight,delhi,30-Nov-2012,gorakhpur,3-Dec-2012,Delivered
1923513,ZD6720776,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1923517,ZD6721718,First Flight,delhi,30-Nov-2012,mumbai,--,In Transit[Contact]
1923518,ZD6720213,First Flight,delhi,1-Dec-2012,gorakhpur,3-Dec-2012,Delivered
1923519,ZD6720777,First Flight,delhi,30-Nov-2012,jamnagar,3-Dec-2012,Delivered
1923523,ZD6720214,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923531,ZD6720216,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923534,ZD6720778,First Flight,delhi,1-Dec-2012,bangalore,3-Dec-2012,Pending
1923536,ZD6720779,First Flight,delhi,1-Dec-2012,tiruppur,--,In Transit[Contact]
1923543,ZD6720780,First Flight,delhi,30-Nov-2012,indore,--,In Transit[Contact]
1923546,ZD6720781,First Flight,delhi,30-Nov-2012,bhillai,--,In Transit[Contact]
1923547,ZD6720782,First Flight,delhi,1-Dec-2012,baddi,3-Dec-2012,Pending
1923554,ZD6720219,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923561,ZD6720220,First Flight,delhi,30-Nov-2012,ferozepur,--,In Transit[Contact]
1923565,ZD6720221,First Flight,delhi,30-Nov-2012,hoshiarpur,3-Dec-2012,Delivered
1923567,ZD6720783,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1923573,ZD6720784,First Flight,delhi,30-Nov-2012,durgapur,3-Dec-2012,Delivered
1923580,ZD6720785,First Flight,delhi,1-Dec-2012,bangalore,3-Dec-2012,Delivered
1923582,ZD6720786,First Flight,delhi,30-Nov-2012,jamnagar,3-Dec-2012,Delivered
1923588,ZD6721977,First Flight,delhi,30-Nov-2012,ghaziabad,1-Dec-2012,Delivered
1923589,ZD6720787,First Flight,delhi,30-Nov-2012,dibrugarh,--,In Transit[Contact]
1923592,ZD6720222,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923593,ZD6720788,First Flight,delhi,30-Nov-2012,pollachi,--,In Transit[Contact]
1923599,ZD6720223,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923602,ZD6720224,First Flight,delhi,30-Nov-2012,jallandhur,3-Dec-2012,Delivered
1923603,ZD6720789,First Flight,delhi,1-Dec-2012,shimla,--,In Transit[Contact]
1923613,ZD6720226,First Flight,delhi,30-Nov-2012,sonepat,1-Dec-2012,Delivered
1923616,ZD6720790,First Flight,delhi,30-Nov-2012,gandhidham,3-Dec-2012,Delivered
1923618,ZD6720227,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923620,ZD6720228,First Flight,delhi,30-Nov-2012,ghaziabad,3-Dec-2012,Delivered
1923625,ZD6720791,First Flight,delhi,30-Nov-2012,patna,3-Dec-2012,Delivered
1923640,ZD6720792,First Flight,delhi,1-Dec-2012,dhanbad,--,In Transit[Contact]
1923641,ZD6720229,First Flight,delhi,30-Nov-2012,ghaziabad,3-Dec-2012,Pending
1923645,ZD6720793,First Flight,delhi,30-Nov-2012,tiruppur,3-Dec-2012,Delivered
1923647,ZD6720230,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923648,ZD6720794,First Flight,delhi,1-Dec-2012,kolkatta,--,In Transit[Contact]
1923649,ZD6720795,First Flight,delhi,30-Nov-2012,bhubaneshwar,--,In Transit[Contact]
1923650,ZD6720796,First Flight,delhi,30-Nov-2012,tiruppur,3-Dec-2012,Pending
1923653,ZD6720231,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923655,ZD6720232,First Flight,delhi,30-Nov-2012,noida,--,In Transit[Contact]
1923666,ZD6720797,First Flight,delhi,1-Dec-2012,mumbai,--,In Transit[Contact]
1923672,ZD6720233,First Flight,delhi,30-Nov-2012,meerut,,Return to origin
1923676,ZD6720798,First Flight,delhi,30-Nov-2012,godhra,--,In Transit[Contact]
1923677,ZD6720234,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923681,ZD6720236,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923685,ZD6720238,First Flight,delhi,30-Nov-2012,rudrapur,3-Dec-2012,Delivered
1923689,ZD6720240,First Flight,delhi,30-Nov-2012,ambala,--,In Transit[Contact]
1923694,ZD6720242,First Flight,delhi,30-Nov-2012,panipet,3-Dec-2012,Delivered
1923701,ZD6720243,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923703,ZD6720799,First Flight,delhi,30-Nov-2012,salem,3-Dec-2012,Delivered
1923708,ZD6720800,First Flight,delhi,30-Nov-2012,bhavnagar,3-Dec-2012,Delivered
1923711,ZD6720801,First Flight,delhi,30-Nov-2012,guntur,3-Dec-2012,Delivered
1923719,ZD6720245,First Flight,delhi,30-Nov-2012,mathura,--,In Transit[Contact]
1923721,ZD6720802,First Flight,delhi,30-Nov-2012,mandhya,3-Dec-2012,Delivered
1923727,ZD6720803,First Flight,delhi,30-Nov-2012,nashik,3-Dec-2012,Pending
1923728,ZD6720804,First Flight,delhi,30-Nov-2012,guwahati,--,In Transit[Contact]
1923732,ZD6720805,First Flight,delhi,30-Nov-2012,bhubaneshwar,--,In Transit[Contact]
1923733,ZD6720806,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1923734,ZD6720807,First Flight,delhi,30-Nov-2012,siwan,--,In Transit[Contact]
1923739,ZD6720808,First Flight,delhi,30-Nov-2012,sangrur,--,In Transit[Contact]
1923743,ZD6720809,First Flight,delhi,30-Nov-2012,gwalior,3-Dec-2012,Delivered
1923744,ZD6720247,First Flight,delhi,30-Nov-2012,jallandhur,3-Dec-2012,Delivered
1923756,ZD6720248,First Flight,delhi,30-Nov-2012,rajpura,3-Dec-2012,Delivered
1923762,ZD6720249,First Flight,delhi,1-Dec-2012,allahabad,3-Dec-2012,Pending
1923763,ZD6720810,First Flight,delhi,1-Dec-2012,vapi,3-Dec-2012,Delivered
1923775,ZD6720251,First Flight,delhi,30-Nov-2012,chandigarh,3-Dec-2012,Delivered
1923776,ZD6720811,First Flight,delhi,1-Dec-2012,belgaum,--,In Transit[Contact]
1923783,ZD6720812,First Flight,delhi,1-Dec-2012,raichur,--,In Transit[Contact]
1923785,ZD6720813,First Flight,delhi,30-Nov-2012,bhillai,--,In Transit[Contact]
1923793,ZD6720252,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923798,ZD6720814,First Flight,delhi,30-Nov-2012,bharuch,--,In Transit[Contact]
1923803,ZD6720254,First Flight,delhi,1-Dec-2012,noida,3-Dec-2012,Delivered
1923806,ZD6720255,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923812,ZD6720257,First Flight,delhi,30-Nov-2012,mohali,--,In Transit[Contact]
1923817,ZD6720258,First Flight,delhi,1-Dec-2012,ghaziabad,3-Dec-2012,Delivered
1923818,ZD6720259,First Flight,delhi,30-Nov-2012,jhansi,3-Dec-2012,Delivered
1923825,ZD6720260,First Flight,delhi,1-Dec-2012,kanpur,3-Dec-2012,Delivered
1923829,ZD6720815,First Flight,delhi,30-Nov-2012,jamshedpur,--,In Transit[Contact]
1923840,ZD6720261,First Flight,delhi,1-Dec-2012,lucknow,--,In Transit[Contact]
1923841,ZD6720816,First Flight,delhi,30-Nov-2012,muraina,--,In Transit[Contact]
1923844,ZD6720817,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1923848,ZD6720262,First Flight,delhi,30-Nov-2012,mukatsar,--,In Transit[Contact]
1923849,ZD6720263,First Flight,delhi,1-Dec-2012,farokkabad,--,In Transit[Contact]
1923852,ZD6720264,First Flight,delhi,1-Dec-2012,kanpur,3-Dec-2012,Delivered
1923853,ZD6720818,First Flight,delhi,30-Nov-2012,madurai,3-Dec-2012,Delivered
1923857,ZD6720265,First Flight,delhi,30-Nov-2012,aligarh,3-Dec-2012,Delivered
1923870,ZD6720819,First Flight,delhi,1-Dec-2012,jalgaon,--,In Transit[Contact]
1923871,ZD6720266,First Flight,delhi,30-Nov-2012,ambala,--,In Transit[Contact]
1923874,ZD6720267,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923881,ZD6720268,First Flight,delhi,30-Nov-2012,chandigarh,3-Dec-2012,Delivered
1923883,ZD6720820,First Flight,delhi,30-Nov-2012,jabalpur,--,In Transit[Contact]
1923889,ZD6720821,First Flight,delhi,30-Nov-2012,nagpur,--,In Transit[Contact]
1923901,ZD6720269,First Flight,delhi,30-Nov-2012,agra,--,In Transit[Contact]
1923905,ZD6720822,First Flight,delhi,30-Nov-2012,nadiad,3-Dec-2012,Pending
1923908,ZD6720823,First Flight,delhi,30-Nov-2012,trivandrum,3-Dec-2012,Delivered
1923922,ZD6720824,First Flight,delhi,30-Nov-2012,burdwan,3-Dec-2012,Delivered
1923927,ZD6720271,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923941,ZD6720273,First Flight,delhi,30-Nov-2012,jodhpur,--,In Transit[Contact]
1923958,ZD6720276,First Flight,delhi,30-Nov-2012,yamuna nagar,--,In Transit[Contact]
1923969,ZD6720278,First Flight,delhi,30-Nov-2012,rudrapur,3-Dec-2012,Delivered
1923971,ZD6720825,First Flight,delhi,30-Nov-2012,kolkatta,--,In Transit[Contact]
1923972,ZD6720826,First Flight,delhi,1-Dec-2012,cuddalore,--,In Transit[Contact]
1923982,ZD6720279,First Flight,delhi,30-Nov-2012,ludhiana,--,In Transit[Contact]
1923983,ZD6720827,First Flight,delhi,30-Nov-2012,patna,3-Dec-2012,Delivered
1923984,ZD6720280,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1923990,ZD6720828,First Flight,delhi,30-Nov-2012,pollachi,--,In Transit[Contact]
1923992,ZD6720829,First Flight,delhi,1-Dec-2012,hyderabad,--,In Transit[Contact]
1923993,ZD6720830,First Flight,delhi,1-Dec-2012,dhanbad,--,In Transit[Contact]
1923994,ZD6720281,First Flight,delhi,30-Nov-2012,amritsar,3-Dec-2012,Delivered
1923995,ZD6720831,First Flight,delhi,30-Nov-2012,bharuch,--,In Transit[Contact]
1923996,ZD6720832,First Flight,delhi,30-Nov-2012,guwahati,--,In Transit[Contact]
1923997,ZD6720833,First Flight,delhi,30-Nov-2012,himmat nagar,3-Dec-2012,Delivered
1924013,ZD6720282,First Flight,delhi,30-Nov-2012,jaipur,1-Dec-2012,Pending
1924014,ZD6720834,First Flight,delhi,1-Dec-2012,kolkatta,--,In Transit[Contact]
1924019,ZD6720835,First Flight,delhi,30-Nov-2012,asansol,--,In Transit[Contact]
1924029,ZD6720285,First Flight,delhi,1-Dec-2012,varanasi,3-Dec-2012,Delivered
1924030,ZD6720286,First Flight,delhi,30-Nov-2012,udaipur,--,In Transit[Contact]
1924039,ZD6720836,First Flight,delhi,30-Nov-2012,ahmedabad,3-Dec-2012,Delivered
1924052,ZD6720837,First Flight,delhi,1-Dec-2012,mumbai,--,In Transit[Contact]
1924062,ZD6720838,First Flight,delhi,30-Nov-2012,dharmapuri,--,In Transit[Contact]
1924064,ZD6720288,First Flight,delhi,30-Nov-2012,saharanpur,--,In Transit[Contact]
1924065,ZD6720289,First Flight,delhi,1-Dec-2012,auraiya,--,In Transit[Contact]
1924074,ZD6720839,First Flight,delhi,1-Dec-2012,jalgaon,--,In Transit[Contact]
1924075,ZD6720291,First Flight,delhi,30-Nov-2012,dehra dun,3-Dec-2012,Delivered
1924085,ZD6720840,First Flight,delhi,30-Nov-2012,bhillai,--,In Transit[Contact]
1924087,ZD6720293,First Flight,delhi,1-Dec-2012,lucknow,3-Dec-2012,Delivered
1924097,ZD6720841,First Flight,delhi,30-Nov-2012,tiruppur,3-Dec-2012,Delivered
1924108,ZD6720294,First Flight,delhi,30-Nov-2012,moradabad,--,In Transit[Contact]
1924112,ZD6720842,First Flight,delhi,30-Nov-2012,bhopal,3-Dec-2012,Pending
1924113,ZD6720295,First Flight,delhi,1-Dec-2012,tanda,3-Dec-2012,Pending
1924120,ZD6720298,First Flight,delhi,1-Dec-2012,panchkula,3-Dec-2012,Pending
